0,1,2,3,4,5,6
0.0,0.38212180746561886,0.48428290766208254,0.003929273084479371,0.12966601178781925,0.0,0.0
0.0,0.0025380710659898475,0.7817258883248731,0.007614213197969543,0.20050761421319796,0.007614213197969543,0.0
0.0,0.0018264840182648401,0.18036529680365296,0.13378995433789953,0.5132420091324201,0.06803652968036529,0.10273972602739725
0.0,0.0,0.4270557029177719,0.007957559681697613,0.4880636604774536,0.058355437665782495,0.01856763925729443
0.0,0.0,0.5406636304489265,0.048145738451528954,0.013012361743656473,0.12166558230318802,0.27651268705270005
0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.9945054945054945
<BEGINNING>,<INTRO>,<COUPLET>,<PONT>,<REFRAIN>,<OUTRO>,<END>
